income_id,prospectus_id,company_id,income_detail_id,sales_type,provider_type,sales_freq,times_refill,provider_amount,provider_total,detail_1,detail_2,detail_3,detail_4,detail_5,detail_6,detail_7,sales_total,profit_before_costs,operative_costs,cost_rent,cost_water,cost_electricity,cost_gas,cost_phone,cost_taxes,cost_transport,cost_maintenance,cost_accountant,cost_employees,cost_other,profil_after_costs
1,477,1,0,C,C,30,15,NULL,11500.00,1000.00,800.00,700.00,900.00,1000.00,1000.00,800.00,24800.00,13300.00,1500.00,0.00,0.00,NULL,NULL,0.00,0.00,1400.00,100.00,0.00,0.00,0.00,11800.00
1,480,1,0,C,C,30,30,NULL,10000.00,1300.00,1300.00,1300.00,1300.00,1300.00,1300.00,NULL,31200.00,21200.00,200.00,0.00,200.00,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21000.00
1,489,1,0,C,C,30,30,NULL,10000.00,1000.00,1000.00,1200.00,1000.00,1200.00,1300.00,1500.00,32800.00,22800.00,1800.00,0.00,500.00,NULL,NULL,0.00,0.00,500.00,0.00,0.00,800.00,0.00,21000.00
1,496,1,0,C,C,4,4,NULL,80000.00,40000.00,40000.00,40000.00,40000.00,NULL,NULL,NULL,160000.00,80000.00,15850.00,0.00,200.00,NULL,NULL,400.00,0.00,2000.00,200.00,0.00,12800.00,250.00,64150.00
1,500,1,0,C,C,30,15,NULL,12000.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,19600.00,7600.00,192.00,0.00,92.00,NULL,NULL,0.00,0.00,0.00,100.00,0.00,0.00,0.00,7408.00
1,508,1,0,C,C,4,8,NULL,2486.00,1300.00,1000.00,1300.00,1000.00,NULL,NULL,NULL,4600.00,2114.00,30.00,0.00,0.00,NULL,NULL,0.00,0.00,30.00,0.00,0.00,0.00,0.00,2084.00
1,513,1,0,C,C,30,30,NULL,45000.00,2500.00,2500.00,2500.00,1500.00,1500.00,2000.00,1000.00,54000.00,9000.00,240.00,0.00,0.00,NULL,NULL,240.00,NULL,0.00,0.00,0.00,0.00,NULL,8760.00
1,517,1,0,M,M,4,10,NULL,30000.00,7500.00,7500.00,7500.00,7500.00,NULL,NULL,NULL,30000.00,0.00,12200.00,0.00,700.00,NULL,NULL,1000.00,2000.00,1000.00,500.00,2000.00,5000.00,0.00,-12200.00
1,518,1,0,M,C,4,6,NULL,10000.00,4500.00,3800.00,4500.00,3500.00,NULL,NULL,NULL,16300.00,6300.00,380.00,0.00,0.00,NULL,NULL,100.00,0.00,280.00,0.00,0.00,0.00,0.00,5920.00
1,520,1,0,C,C,30,4,NULL,60000.00,2000.00,2000.00,1500.00,2500.00,2500.00,4000.00,2000.00,22793.00,31172.00,8200.00,0.00,0.00,NULL,NULL,0.00,0.00,4000.00,0.00,0.00,0.00,0.00,22972.00
1,521,1,0,C,C,30,1,NULL,500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1950.00,7300.00,200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7100.00
1,529,1,0,C,C,30,25,NULL,38000.00,3500.00,3000.00,3500.00,3800.00,3500.00,2500.00,2000.00,87200.00,49200.00,18700.00,0.00,10300.00,NULL,NULL,200.00,0.00,1400.00,0.00,0.00,6800.00,0.00,30500.00
1,530,1,0,C,C,1,0,NULL,0.00,150000.00,NULL,NULL,NULL,NULL,NULL,NULL,150000.00,150000.00,24200.00,NULL,2200.00,NULL,NULL,2000.00,NULL,3000.00,1000.00,1000.00,15000.00,NULL,125800.00
1,532,1,0,C,C,4,4,NULL,16000.00,7000.00,7800.00,7000.00,7500.00,NULL,NULL,NULL,29300.00,13300.00,2000.00,0.00,480.00,NULL,NULL,0.00,0.00,800.00,0.00,0.00,720.00,0.00,11300.00
1,533,1,0,C,C,4,4,NULL,3500.00,1500.00,1700.00,1600.00,1800.00,NULL,NULL,NULL,6600.00,3100.00,840.00,0.00,240.00,NULL,NULL,0.00,0.00,600.00,0.00,0.00,0.00,0.00,2260.00
1,536,1,0,C,C,30,6,NULL,5000.00,480.00,520.00,580.00,560.00,620.00,220.00,280.00,13040.00,8040.00,100.00,0.00,0.00,NULL,NULL,0.00,0.00,0.00,100.00,0.00,0.00,0.00,7940.00
1,540,1,0,C,C,30,5,NULL,25000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,-25000.00,100.00,0.00,100.00,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-25100.00
1,551,1,0,C,C,30,0,NULL,0.00,1200.00,500.00,900.00,900.00,1200.00,0.00,1200.00,23600.00,23600.00,12645.00,4000.00,0.00,NULL,NULL,345.00,0.00,3200.00,300.00,0.00,4800.00,0.00,10955.00
1,552,1,0,C,C,1,30,NULL,2500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,-2500.00,646.00,NULL,400.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,246.00,-3146.00
1,556,1,0,C,C,30,12,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6100.00,14400.00,3000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11400.00
1,557,1,0,C,C,2,1,NULL,4500.00,4500.00,5000.00,NULL,NULL,NULL,NULL,NULL,9500.00,5000.00,0.00,0.00,0.00,NULL,NULL,0.00,0.00,0.00,0.00,0.00,NULL,NULL,5000.00
1,561,1,0,C,C,30,15,NULL,15000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7000.00,13000.00,720.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12280.00
1,565,1,0,C,C,30,15,NULL,45000.00,2000.00,2000.00,2500.00,2500.00,2500.00,3000.00,3000.00,70000.00,25000.00,1535.00,0.00,600.00,NULL,NULL,535.00,0.00,300.00,100.00,0.00,0.00,0.00,23465.00
1,569,1,0,C,C,4,1,NULL,35000.00,12000.00,10500.00,13000.00,15000.00,NULL,NULL,NULL,50500.00,15500.00,0.00,0.00,0.00,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.00,NULL,15500.00
1,574,1,0,C,C,4,1,NULL,1000.00,9000.00,8500.00,8000.00,9000.00,NULL,NULL,NULL,34500.00,33500.00,12000.00,0.00,1200.00,NULL,NULL,700.00,0.00,200.00,300.00,0.00,9600.00,0.00,21500.00
1,580,1,0,M,C,4,1,NULL,2500.00,1700.00,1500.00,1500.00,1800.00,NULL,NULL,NULL,6500.00,4000.00,100.00,0.00,0.00,NULL,NULL,100.00,0.00,0.00,0.00,0.00,0.00,0.00,3900.00
1,585,1,0,C,C,30,4,NULL,28000.00,1300.00,800.00,700.00,1000.00,1300.00,2800.00,2500.00,41600.00,13600.00,3650.00,3250.00,0.00,NULL,NULL,0.00,0.00,400.00,0.00,0.00,0.00,0.00,9950.00
1,587,1,0,C,C,30,20,NULL,3000.00,250.00,200.00,280.00,250.00,300.00,350.00,300.00,7720.00,4720.00,846.00,0.00,400.00,NULL,NULL,0.00,0.00,200.00,0.00,0.00,0.00,246.00,3874.00
1,595,1,0,C,C,1,4,NULL,280000.00,320000.00,NULL,NULL,NULL,NULL,NULL,NULL,320000.00,40000.00,15300.00,4000.00,250.00,NULL,NULL,650.00,NULL,1000.00,300.00,NULL,7600.00,1500.00,24700.00
1,598,1,0,C,C,30,2,NULL,13000.00,0.00,0.00,1300.00,0.00,1200.00,1700.00,2000.00,24800.00,11800.00,536.00,136.00,0.00,NULL,NULL,0.00,0.00,400.00,0.00,0.00,0.00,0.00,11264.00
1,600,1,0,C,C,30,12,NULL,20000.00,1200.00,1300.00,1200.00,1300.00,1500.00,1300.00,1200.00,36000.00,16000.00,875.00,0.00,75.00,NULL,NULL,300.00,0.00,400.00,100.00,0.00,0.00,0.00,15125.00
1,602,1,0,C,C,30,2,NULL,3500.00,0.00,1000.00,0.00,0.00,0.00,0.00,1200.00,8800.00,5300.00,460.00,80.00,0.00,NULL,NULL,0.00,0.00,300.00,0.00,0.00,0.00,80.00,4840.00
1,605,1,0,C,C,30,15,NULL,8000.00,800.00,700.00,700.00,600.00,1300.00,1500.00,800.00,25600.00,17600.00,1310.00,60.00,600.00,NULL,NULL,0.00,50.00,600.00,0.00,0.00,0.00,0.00,16290.00
1,606,1,0,C,C,30,6,NULL,32000.00,800.00,700.00,1200.00,1500.00,1700.00,2500.00,2000.00,41600.00,9600.00,780.00,0.00,0.00,NULL,NULL,300.00,0.00,400.00,80.00,0.00,0.00,0.00,8820.00
1,608,1,0,C,M,4,0,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8000.00,8000.00,950.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7050.00
1,609,1,0,C,C,1,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1400.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1400.00,NULL,-1400.00
1,610,1,0,C,C,1,3,NULL,7000.00,20000.00,NULL,NULL,NULL,NULL,NULL,NULL,20000.00,13000.00,100.00,0.00,0.00,NULL,NULL,0.00,0.00,100.00,0.00,0.00,0.00,0.00,12900.00
1,611,1,0,C,C,1,1,NULL,3000.00,5283.00,NULL,NULL,NULL,NULL,NULL,NULL,5283.00,2283.00,0.00,0.00,0.00,NULL,NULL,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2283.00
1,624,1,0,C,C,30,20,NULL,20000.00,1800.00,1600.00,1000.00,1600.00,1800.00,0.00,0.00,31200.00,11200.00,1000.00,0.00,0.00,NULL,NULL,0.00,0.00,1000.00,0.00,0.00,0.00,0.00,10200.00
1,629,1,0,C,C,4,4,NULL,20000.00,12000.00,10000.00,13000.00,15000.00,NULL,NULL,NULL,50000.00,30000.00,10144.00,0.00,1944.00,NULL,NULL,0.00,0.00,0.00,200.00,0.00,8000.00,0.00,19856.00
1,638,1,0,M,C,1,4,NULL,40000.00,60000.00,NULL,NULL,NULL,NULL,NULL,NULL,60000.00,20000.00,3100.00,0.00,300.00,NULL,NULL,300.00,NULL,2000.00,500.00,NULL,NULL,NULL,16900.00
1,639,1,0,C,M,1,2,NULL,5000.00,20000.00,NULL,NULL,NULL,NULL,NULL,NULL,20000.00,15000.00,13200.00,7500.00,1600.00,NULL,NULL,1000.00,NULL,1500.00,1100.00,500.00,NULL,NULL,1800.00
1,640,1,0,A,C,4,2,NULL,7000.00,9000.00,8000.00,NULL,NULL,NULL,NULL,NULL,17000.00,10000.00,100.00,0.00,0.00,NULL,NULL,0.00,0.00,100.00,0.00,0.00,0.00,0.00,9900.00
1,642,1,0,M,M,1,4,NULL,75000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.00,-75000.00,41100.00,8000.00,500.00,NULL,NULL,600.00,NULL,5000.00,1500.00,1000.00,23000.00,1500.00,-116100.00
1,645,1,0,C,C,30,4,NULL,1000.00,600.00,500.00,600.00,600.00,600.00,700.00,700.00,17200.00,16200.00,2160.00,0.00,2000.00,NULL,NULL,160.00,0.00,0.00,0.00,0.00,0.00,0.00,14040.00
1,647,1,0,M,M,4,20,NULL,22000.00,20000.00,5000.00,10000.00,22000.00,NULL,NULL,NULL,57000.00,35000.00,25420.00,NULL,900.00,NULL,NULL,400.00,NULL,120.00,NULL,NULL,24000.00,NULL,9580.00
1,666,1,0,C,C,1,1,NULL,6700.00,30000.00,NULL,NULL,NULL,NULL,NULL,NULL,30000.00,23300.00,8566.00,0.00,500.00,NULL,NULL,200.00,3616.00,300.00,200.00,250.00,3500.00,NULL,14734.00
1,670,1,0,A,C,4,5,NULL,25000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,64000.00,39000.00,18500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20500.00
1,679,1,0,M,M,30,6,NULL,20000.00,2000.00,2000.00,2000.00,3000.00,3000.00,3500.00,1000.00,66000.00,46000.00,11650.00,NULL,5600.00,NULL,NULL,250.00,600.00,1500.00,1000.00,500.00,2200.00,NULL,34350.00
1,681,1,0,C,C,30,20,NULL,12000.00,800.00,850.00,800.00,800.00,1000.00,1000.00,900.00,5300.00,9200.00,1200.00,0.00,0.00,NULL,NULL,0.00,0.00,100.00,0.00,0.00,0.00,0.00,8000.00
1,682,1,0,C,C,30,8,NULL,28000.00,1500.00,1500.00,1800.00,1500.00,1600.00,1300.00,0.00,36800.00,8800.00,2000.00,1200.00,700.00,NULL,NULL,NULL,NULL,100.00,NULL,NULL,NULL,NULL,6800.00
1,697,1,0,C,C,1,1,NULL,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3000.00,1500.00,910.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,590.00
1,698,1,0,C,C,30,4,NULL,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3700.00,13300.00,2280.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11020.00
1,701,1,0,C,C,30,15,NULL,20000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7900.00,11600.00,700.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10900.00
1,706,1,0,C,C,2,2,NULL,20000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27000.00,7000.00,150.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6850.00
1,707,1,0,M,C,4,12,NULL,8000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,48000.00,40000.00,28235.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11765.00
1,712,1,0,C,C,30,30,NULL,4500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2100.00,3900.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3900.00
1,720,1,0,C,C,30,15,NULL,64000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,29800.00,55200.00,1600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,53600.00
1,726,1,0,C,C,30,4,NULL,5560.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5300.00,15640.00,2900.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12740.00
1,741,1,0,C,C,4,2,NULL,18000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28000.00,10000.00,500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500.00
1,746,1,0,C,C,4,2,NULL,2000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5000.00,3000.00,100.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2900.00
1,749,1,0,C,C,4,1,NULL,1.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5800.00,5799.00,200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5599.00
1,751,1,0,C,C,30,30,NULL,44080.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19500.00,33920.00,9600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,24320.00
1,753,1,0,M,C,4,0,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12000.00,12000.00,200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11800.00
1,772,1,0,C,C,30,5,NULL,8000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7100.00,20400.00,550.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19850.00
1,775,1,0,C,C,30,30,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5200.00,10800.00,6500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4300.00
1,776,1,0,C,C,1,10,NULL,135000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,210000.00,75000.00,25000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50000.00
1,778,1,0,C,C,30,12,NULL,48000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13500.00,6000.00,2150.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3850.00
1,781,1,0,M,C,4,2,NULL,13000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27000.00,14000.00,1200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12800.00
1,785,1,0,C,C,30,10,NULL,3000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1600.00,3400.00,100.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3300.00
1,787,1,0,C,C,30,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4600.00,18400.00,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18400.00
1,794,1,0,M,C,4,4,NULL,6000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6400.00,400.00,192.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,208.00
1,812,1,0,C,C,30,15,NULL,18000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,12200.00,30800.00,9300.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21500.00
1,813,1,0,C,C,30,4,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6600.00,16400.00,800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,15600.00
1,814,1,0,C,C,1,4,NULL,15000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30000.00,15000.00,1200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13800.00
1,815,1,0,C,C,1,4,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20000.00,10000.00,1200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8800.00
1,822,1,0,C,C,30,4,NULL,23400.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11000.00,20600.00,2550.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18050.00
1,826,1,0,C,C,4,4,NULL,25.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,46000.00,45975.00,15571.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,30404.00
1,830,1,0,C,C,1,8,NULL,3000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14000.00,11000.00,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11000.00
1,836,1,0,C,C,30,16,NULL,12000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11600.00,34400.00,11850.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22550.00
1,847,1,0,C,C,30,30,NULL,40000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21000.00,44000.00,9950.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,34050.00
1,848,1,0,C,C,30,10,NULL,20000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13200.00,32800.00,13642.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,19158.00
1,850,1,0,C,C,30,25,NULL,40000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25000.00,60000.00,27690.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32310.00
1,851,1,0,C,C,30,4,NULL,7500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3400.00,6100.00,300.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5800.00
1,852,1,0,C,C,1,4,NULL,4650.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7000.00,2350.00,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2350.00
1,858,1,0,M,C,4,4,NULL,5000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8500.00,3500.00,600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2900.00
1,859,1,0,C,M,1,8,NULL,40000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,50000.00,10000.00,500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500.00
1,863,1,0,C,C,30,4,NULL,150000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,49000.00,46000.00,20900.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25100.00
1,867,1,0,C,C,1,8,NULL,29000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,93000.00,64000.00,32200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,31800.00
1,878,1,0,C,A,1,1,NULL,5000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20000.00,15000.00,1900.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13100.00
1,880,1,0,C,C,30,4,NULL,12000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6300.00,13200.00,2200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11000.00
1,881,1,0,C,C,30,0,NULL,0.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2960.00,11840.00,3560.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,8280.00
1,882,1,0,C,C,30,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10900.00,43600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,43600.00
1,887,1,0,C,C,30,28,NULL,55000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,26000.00,49000.00,20600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,28400.00
1,889,1,0,C,C,30,28,NULL,24800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10700.00,18000.00,7520.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10480.00
1,902,1,0,C,C,30,8,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5150.00,10600.00,400.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10200.00
1,904,1,0,C,C,30,4,NULL,12000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4800.00,7200.00,280.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6920.00
1,905,1,0,M,M,30,28,NULL,118580.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,57000.00,109420.00,92465.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,16955.00
1,908,1,0,C,C,1,1,NULL,1000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40000.00,39000.00,18200.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,20800.00
1,913,1,0,C,C,2,1,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40000.00,30000.00,11600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18400.00
1,917,1,0,C,C,30,4,NULL,250000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,93000.00,122000.00,42720.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,79280.00
1,942,1,0,C,C,30,10,NULL,15000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,2700.00,-4200.00,1400.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,-5600.00
1,946,1,0,C,C,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1,960,1,0,C,C,4,3,NULL,1500.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9000.00,7500.00,100.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,7400.00
1,961,1,0,C,C,4,1,NULL,5000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9500.00,4500.00,600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3900.00
1,962,1,0,C,C,30,8,NULL,5000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3500.00,9000.00,2430.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,6570.00
1,973,1,0,C,C,4,24,NULL,12000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,32000.00,20000.00,10100.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9900.00
1,985,1,0,M,M,30,5,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13000.00,42000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,42000.00
1,987,1,0,C,C,1,6,NULL,40000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,65000.00,25000.00,14100.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10900.00
1,991,1,0,C,C,30,8,NULL,20000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,13500.00,34000.00,6600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27400.00
1,993,1,0,C,C,1,12,NULL,6667.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,25000.00,18333.00,150.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,18183.00
1,994,1,0,C,C,4,4,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,40000.00,30000.00,2800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,27200.00
1,995,1,0,C,C,30,8,NULL,9800.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5400.00,11800.00,2100.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,9700.00
1,997,1,0,C,C,4,8,NULL,28000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,52000.00,24000.00,1404.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,22596.00
1,998,1,0,C,C,4,8,NULL,3600.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,14800.00,11200.00,630.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10570.00
1,999,1,0,C,C,4,12,NULL,10000.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21600.00,11600.00,1430.00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,10170.00
